Year,Month,Day,Time,Miss,Slot,SlotM,Spin,SpinM,Winners,Payout
2021,Apr,1,17:11,true,5,2,2,2,1028,4140
2021,Apr,1,17:12,true,3,3,2,2,1057,4906
2021,Apr,1,17:13,true,6,2,7,5,2168,56088
2021,Apr,1,17:14,true,7,3,2,2,1129,7547
2021,Apr,1,17:15,true,4,0,3,7,2305,22628
2021,Apr,1,17:16,true,5,2,4,10,2519,35715
2021,Apr,1,17:18,true,1,3,2,2,1456,8840
2021,Apr,1,17:19,true,2,0,1,1,1122,3104
2021,Apr,1,17:20,true,8,0,1,1,999,2680
2021,Apr,1,17:21,false,1,3,1,3,904,5305
2021,Apr,1,17:22,true,1,2,6,10,1556,20320
2021,Apr,1,17:22,true,5,0,1,1,878,2533
2021,Apr,1,17:23,false,1,3,1,3,878,5050
2021,Apr,1,17:24,true,8,0,2,2,1217,5300
2021,Apr,1,17:25,false,1,10,1,10,795,10448
2021,Apr,1,17:26,true,5,0,8,15,2440,57837
2021,Apr,1,17:28,true,7,5,1,1,1049,3037
2021,Apr,1,17:28,true,2,3,1,1,1073,2589
2021,Apr,1,17:29,true,8,3,7,5,2581,56694
2021,Apr,1,17:31,true,3,3,1,1,1076,2749
2021,Apr,1,17:32,true,8,2,3,3,2559,11119
2021,Apr,1,17:33,true,4,3,6,10,1805,17122
2021,Apr,1,17:34,true,8,15,2,2,1475,5770
2021,Apr,1,17:35,true,2,3,1,1,1063,3972
2021,Apr,1,17:35,false,1,20,1,20,993,27912
2021,Apr,1,17:36,true,3,4,4,5,2627,17233
2021,Apr,1,17:38,true,2,3,1,1,1211,2698
2021,Apr,1,17:39,true,6,0,2,2,1491,5456
2021,Apr,1,17:40,true,2,7,1,1,1138,2474
2021,Apr,1,17:41,true,7,4,2,2,1425,8133
2021,Apr,1,17:41,false,2,3,2,6,1324,14452
2021,Apr,1,17:42,true,8,0,1,1,1112,2806
2021,Apr,1,17:43,true,4,3,6,10,1562,27544
2021,Apr,1,17:44,true,8,4,1,1,1070,3424
2021,Apr,1,17:45,true,8,2,1,1,1024,3706
2021,Apr,1,17:46,true,2,7,6,10,1357,25986
2021,Apr,1,17:46,true,2,5,5,5,1451,9585
2021,Apr,1,17:47,false,1,3,1,3,1027,6139
2021,Apr,1,17:48,true,8,2,1,1,1030,4084
2021,Apr,1,17:49,true,1,0,7,5,2310,60274
2021,Apr,1,17:51,true,2,2,6,10,1596,22864
2021,Apr,1,17:51,true,5,0,2,2,1561,10400
2021,Apr,1,17:52,true,7,2,1,1,1164,4126
2021,Apr,1,17:53,true,7,5,2,2,1366,7367
2021,Apr,1,17:54,true,2,0,1,1,1080,2874
2021,Apr,1,17:55,true,5,2,2,2,1320,5900
2021,Apr,1,17:56,true,7,7,1,1,987,2571
2021,Apr,1,17:56,true,2,0,1,1,922,2106
2021,Apr,1,17:57,true,7,4,2,2,1107,6695
2021,Apr,1,17:58,true,3,4,6,10,1453,22055
2021,Apr,1,17:59,false,5,0,5,5,1378,15601
2021,Apr,1,18:00,true,2,15,1,1,968,3477
2021,Apr,1,18:01,true,8,2,1,1,952,4385
2021,Apr,1,18:01,false,2,2,2,4,1196,17682
2021,Apr,1,18:02,true,1,3,2,2,1113,7965
2021,Apr,1,18:03,false,3,3,3,12,2101,32622
2021,Apr,1,18:04,true,4,0,5,5,1288,14148
2021,Apr,1,18:05,true,8,3,5,5,1328,11871
2021,Apr,1,18:06,true,8,5,1,1,1044,9991
2021,Apr,1,18:07,true,2,4,3,3,2142,10400
2021,Apr,1,18:08,true,3,2,1,1,886,2465
2021,Apr,1,18:08,false,1,0,1,1,816,1921
2021,Apr,1,18:09,true,8,0,2,2,1038,5219
2021,Apr,1,18:10,true,6,0,2,2,1069,6630
2021,Apr,1,18:11,true,8,2,1,1,765,2462
2021,Apr,1,18:12,false,5,0,5,5,984,10447
2021,Apr,1,18:13,true,3,2,5,5,1020,8795
2021,Apr,1,18:14,true,4,0,6,10,1283,17731
2021,Apr,1,18:14,true,3,2,1,1,754,1834
2021,Apr,1,18:15,false,5,0,5,5,993,8450
2021,Apr,1,18:16,true,6,0,7,5,2048,50042
2021,Apr,1,18:18,true,1,2,2,2,1126,6250
2021,Apr,1,18:18,true,8,5,2,2,1175,6696
2021,Apr,1,18:19,true,8,2,3,4,2074,13192
2021,Apr,1,18:20,true,5,2,3,5,1979,15603
2021,Apr,1,18:22,true,4,2,6,10,1688,24193
2021,Apr,1,18:22,true,8,5,2,2,1308,6247
2021,Apr,1,18:23,true,1,3,2,2,1299,7391
2021,Apr,1,18:24,true,8,3,2,2,1180,6339
2021,Apr,1,18:25,true,7,0,8,15,2395,96101
2021,Apr,1,18:27,true,7,0,1,1,918,3175
2021,Apr,1,18:28,true,5,2,1,1,1021,2693
2021,Apr,1,18:28,true,6,0,5,5,1509,9775
2021,Apr,1,18:29,false,1,2,1,2,892,3337
2021,Apr,1,18:30,true,5,5,2,2,1291,6945
2021,Apr,1,18:31,false,6,3,6,30,1655,56407
2021,Apr,1,18:32,true,2,3,1,1,963,2806
2021,Apr,1,18:32,false,1,10,1,10,966,13896
2021,Apr,1,18:33,true,3,0,1,1,1042,3440
2021,Apr,1,18:34,true,4,3,1,1,965,2877
2021,Apr,1,18:35,true,5,0,1,1,927,2631
2021,Apr,1,18:36,true,5,2,2,2,1270,7480
2021,Apr,1,18:37,false,1,2,1,2,858,3641
2021,Apr,1,18:37,true,8,4,1,1,867,2346
2021,Apr,1,18:38,true,7,2,1,1,790,2489
2021,Apr,1,18:39,true,5,2,1,1,839,2684
2021,Apr,1,18:40,true,4,3,3,15,2046,41636
2021,Apr,1,18:41,true,1,2,5,5,1322,8117
2021,Apr,1,18:42,true,8,7,5,5,1416,8630
2021,Apr,1,18:43,true,1,7,3,2,2195,8048
2021,Apr,1,18:44,true,6,2,5,5,1361,8944
2021,Apr,1,18:45,true,7,7,1,1,953,2104
2021,Apr,1,18:45,true,5,4,3,20,2038,58384
2021,Apr,1,18:47,true,8,3,2,2,1266,11165
2021,Apr,1,18:47,true,3,0,1,1,963,3508
2021,Apr,1,18:48,true,5,0,7,5,2558,60007
2021,Apr,1,18:50,true,1,7,7,5,2526,59814
2021,Apr,1,18:51,false,2,4,2,8,1556,34656
2021,Apr,1,18:52,false,2,2,2,4,1637,12918
2021,Apr,1,18:53,true,5,3,6,10,2227,31968
2021,Apr,1,18:54,true,7,0,3,15,2987,58765
2021,Apr,1,18:55,true,6,0,2,2,1741,8122
2021,Apr,1,18:56,true,7,5,3,2,2949,9871
2021,Apr,1,18:57,true,5,5,2,2,1768,8961
2021,Apr,1,18:58,true,2,25,8,50,3336,139970
2021,Apr,1,19:01,true,2,2,5,5,2277,16936
2021,Apr,1,19:01,false,2,0,2,2,2069,10852
2021,Apr,1,19:02,true,4,0,1,1,1568,5330
2021,Apr,1,19:03,true,2,2,1,1,1471,5354
2021,Apr,1,19:04,true,8,5,2,2,1765,8233
2021,Apr,1,19:05,true,6,3,1,1,1222,4447
2021,Apr,1,19:06,true,8,3,2,2,1564,8492
2021,Apr,1,19:06,true,2,0,1,1,1122,3749
2021,Apr,1,19:07,true,1,3,5,5,1702,12604
2021,Apr,1,19:08,true,5,5,1,1,1076,3368
2021,Apr,1,19:09,true,8,0,5,5,1601,13929
2021,Apr,1,19:10,true,1,0,6,10,1914,27690
2021,Apr,1,19:10,true,4,0,1,1,1111,3448
2021,Apr,1,19:11,true,4,0,2,2,1566,9992
2021,Apr,1,19:12,true,7,2,5,5,1726,14421
2021,Apr,1,19:13,true,1,2,5,5,1767,13687
2021,Apr,1,19:14,true,3,0,5,5,1796,12862
2021,Apr,1,19:15,true,3,5,5,5,1772,13678
2021,Apr,1,19:16,true,5,4,1,1,1147,3105
2021,Apr,1,19:16,true,7,7,1,1,1065,3239
2021,Apr,1,19:17,true,2,2,5,5,1453,7952
2021,Apr,1,19:18,true,5,2,4,15,3050,54538
2021,Apr,1,19:20,true,8,7,4,40,3082,149541
2021,Apr,1,19:22,true,8,4,2,2,1849,15098
2021,Apr,1,19:23,true,8,0,1,1,1263,4060
2021,Apr,1,19:24,true,5,2,2,2,1738,10500
2021,Apr,1,19:24,true,8,0,2,2,1723,10220
2021,Apr,1,19:25,true,8,3,2,2,1674,11256
2021,Apr,1,19:27,true,4,2,2,2,1662,9791
2021,Apr,1,19:28,true,6,2,5,5,2054,17517
2021,Apr,1,19:29,false,3,5,3,100,3456,403406
2021,Apr,1,19:30,true,3,2,6,10,2441,39660
2021,Apr,1,19:31,true,4,4,6,10,2553,38648
2021,Apr,1,19:32,true,1,0,6,10,2713,41259
2021,Apr,1,19:33,true,8,3,2,2,2199,12335
2021,Apr,1,19:33,true,8,3,2,2,2236,12707
2021,Apr,1,19:34,true,7,2,2,2,2258,14496
2021,Apr,1,19:35,false,2,0,2,2,2168,10512
2021,Apr,1,19:36,true,4,0,1,1,1437,6553
2021,Apr,1,19:37,true,4,0,6,10,2301,26392
2021,Apr,1,19:38,false,2,10,2,20,1934,76162
2021,Apr,1,19:39,true,5,2,2,2,2297,12176
2021,Apr,1,19:40,true,2,2,5,5,2519,17289
2021,Apr,1,19:40,true,1,25,2,2,2219,13244
2021,Apr,1,19:41,true,2,3,5,5,2540,16398
2021,Apr,1,19:42,true,1,0,2,2,2399,13180
2021,Apr,1,19:43,true,3,0,1,1,1547,3626
2021,Apr,1,19:44,true,4,5,2,2,2054,15468
2021,Apr,1,19:45,true,7,3,1,1,1339,4975
2021,Apr,1,19:46,true,5,4,2,2,1895,16256
2021,Apr,1,19:46,true,8,3,1,1,1208,3262
2021,Apr,1,19:47,true,4,2,2,2,1729,14554
2021,Apr,1,19:48,true,8,3,1,1,1140,2953
2021,Apr,1,19:49,true,1,3,2,2,1694,13976
2021,Apr,1,19:50,true,1,2,6,10,2010,39223
2021,Apr,1,19:51,false,1,4,1,4,1107,6850
2021,Apr,1,19:52,true,8,3,2,2,1793,16262
2021,Apr,1,19:53,true,1,2,5,5,1864,18459
2021,Apr,1,19:53,true,1,3,2,2,1681,13923
2021,Apr,1,19:54,true,8,0,1,1,1158,2202
2021,Apr,1,19:55,true,4,7,3,10,3012,36465
2021,Apr,1,19:56,true,4,2,1,1,1065,1940
2021,Apr,1,19:57,true,2,0,1,1,1057,1833
2021,Apr,1,19:58,true,1,10,2,2,1479,10393
2021,Apr,1,19:59,true,4,0,7,5,3114,77219
2021,Apr,1,20:00,true,8,3,3,7,3015,26291
2021,Apr,1,20:02,true,7,2,1,1,1265,2639
2021,Apr,1,20:02,true,5,0,1,1,1187,2310
2021,Apr,1,20:03,true,8,2,2,2,1641,12586
2021,Apr,1,20:04,true,6,3,2,2,1576,8487
2021,Apr,1,20:05,true,4,0,5,5,1757,9846
2021,Apr,1,20:06,true,3,4,1,1,1013,1573
2021,Apr,1,20:07,true,4,2,2,2,1383,5882
2021,Apr,1,20:07,true,1,15,3,5,2776,16984
2021,Apr,1,20:09,false,5,4,5,20,1568,28136
2021,Apr,1,20:09,false,1,2,1,2,1123,2985
2021,Apr,1,20:10,true,2,4,5,5,1690,8553
2021,Apr,1,20:11,true,8,3,5,5,1723,8170
2021,Apr,1,20:12,true,8,4,2,2,1705,9883
2021,Apr,1,20:13,true,7,2,1,1,1105,2198
2021,Apr,1,20:14,false,2,2,2,4,1423,12016
2021,Apr,1,20:15,true,6,3,1,1,1045,2662
2021,Apr,1,20:15,true,3,7,2,2,1377,6629
2021,Apr,1,20:16,true,7,0,2,2,1310,6655
2021,Apr,1,20:17,true,7,3,1,1,873,1987
2021,Apr,1,20:18,true,8,0,1,1,812,2254
2021,Apr,1,20:19,true,8,2,6,10,1563,24586
2021,Apr,1,20:20,false,3,4,3,60,2568,184671
2021,Apr,1,20:21,true,6,3,1,1,946,1528
2021,Apr,1,20:22,true,1,3,4,100,2983,316430
2021,Apr,1,20:23,true,4,2,2,2,1574,10040
2021,Apr,1,20:24,true,8,0,2,2,1726,6287
2021,Apr,1,20:25,true,4,2,2,2,1750,11746
2021,Apr,1,20:26,true,7,2,1,1,1319,3816
2021,Apr,1,20:27,true,3,4,7,5,3487,67112
2021,Apr,1,20:28,false,4,2,4,14,3640,49609
2021,Apr,1,20:30,true,6,7,1,1,1509,3633
2021,Apr,1,20:31,true,2,3,7,5,3800,72340
2021,Apr,1,20:33,false,3,0,3,7,3957,27023
2021,Apr,1,20:34,true,1,7,2,2,2481,10108
2021,Apr,1,20:35,true,4,0,1,1,1781,4218
2021,Apr,1,20:36,true,4,0,5,5,2662,18915
2021,Apr,1,20:37,false,1,7,1,7,1557,15514
2021,Apr,1,20:37,true,5,0,1,1,1635,3309
2021,Apr,1,20:38,true,2,3,1,1,1464,2140
2021,Apr,1,20:39,true,6,5,2,2,1996,9677
2021,Apr,1,20:40,true,7,7,5,5,2173,13851
2021,Apr,1,20:41,true,4,3,1,1,1335,2299
2021,Apr,1,20:42,true,8,0,2,2,1815,8610
2021,Apr,1,20:42,true,1,0,6,10,2382,34431
2021,Apr,1,20:43,true,4,7,2,2,1803,11119
2021,Apr,1,20:44,true,2,3,1,1,1289,3918
2021,Apr,1,20:45,true,6,2,2,2,1650,8696
2021,Apr,1,20:46,true,5,0,2,2,1616,6972
2021,Apr,1,20:47,true,5,0,2,2,1587,7467
2021,Apr,1,20:48,true,3,0,1,1,1132,2461
2021,Apr,1,20:48,true,1,0,2,2,1432,7142
2021,Apr,1,20:49,true,6,2,1,1,998,2446
2021,Apr,1,20:50,true,4,0,2,2,1387,6514
2021,Apr,1,20:51,false,4,2,4,80,3157,235253
2021,Apr,1,20:53,true,8,5,2,2,1612,7397
2021,Apr,1,20:53,true,6,3,1,1,1170,2472
2021,Apr,1,20:54,true,7,2,5,5,2047,11625
2021,Apr,1,20:55,true,2,5,1,1,1221,2408
2021,Apr,1,20:56,true,5,3,2,2,1860,7211
2021,Apr,1,20:57,true,7,4,2,2,1830,7917
2021,Apr,1,20:58,true,8,4,1,1,1246,2690
2021,Apr,1,20:58,true,4,4,2,2,1685,7149
2021,Apr,1,20:59,true,5,50,8,50,3734,149816
2021,Apr,1,21:01,true,8,3,6,10,2557,26363
2021,Apr,1,21:02,true,2,3,4,10,3979,38634
2021,Apr,1,21:04,true,2,7,4,5,4051,22987
2021,Apr,1,21:05,true,3,3,1,1,1708,3257
2021,Apr,1,21:06,true,8,0,1,1,1557,2666
2021,Apr,1,21:07,true,5,15,2,2,2284,9725
2021,Apr,1,21:08,false,5,2,5,10,2896,27204
2021,Apr,1,21:09,true,5,7,2,2,2379,9562
2021,Apr,1,21:09,false,2,20,2,40,2304,127499
2021,Apr,1,21:10,true,8,0,6,10,3110,34442
2021,Apr,1,21:11,false,1,5,1,5,1915,14263
2021,Apr,1,21:12,false,1,0,1,1,1863,3360
2021,Apr,1,21:13,true,5,0,6,10,2936,31037
2021,Apr,1,21:14,true,3,2,2,2,2604,11933
2021,Apr,1,21:14,true,8,3,1,1,1668,3211
2021,Apr,1,21:15,true,4,2,1,1,1606,3685
2021,Apr,1,21:16,true,8,0,1,1,1511,2757
2021,Apr,1,21:17,true,8,4,1,1,1459,2330
2021,Apr,1,21:18,true,8,0,2,2,2085,12398
2021,Apr,1,21:19,true,5,10,2,2,2031,11954
2021,Apr,1,21:20,true,4,0,1,1,1365,2510
2021,Apr,1,21:21,true,6,3,2,2,1847,8139
2021,Apr,1,21:21,false,1,2,1,2,1262,3403
2021,Apr,1,21:22,true,7,2,2,2,1820,9463
2021,Apr,1,21:23,true,7,0,5,5,2084,13693
2021,Apr,1,21:24,true,1,3,5,5,2096,12614
2021,Apr,1,21:25,true,8,2,2,2,1912,9537
2021,Apr,1,21:26,false,1,10,1,10,1308,13494
2021,Apr,1,21:27,true,3,2,2,2,1895,8600
2021,Apr,1,21:27,true,4,4,2,2,1829,8199
2021,Apr,1,21:28,false,3,0,3,7,3525,41564
2021,Apr,1,21:30,true,1,10,6,10,2482,36762
2021,Apr,1,21:30,true,7,2,2,2,2081,13147
2021,Apr,1,21:31,true,8,7,5,5,2250,13459
2021,Apr,1,21:32,true,8,2,5,5,2224,19365
2021,Apr,1,21:33,true,7,3,1,1,1474,6052
2021,Apr,1,21:34,true,6,4,2,2,1933,12021
2021,Apr,1,21:35,true,1,2,5,5,1924,13423
2021,Apr,1,21:35,true,8,2,2,2,1794,9971
2021,Apr,1,21:36,true,1,3,5,5,1882,10862
2021,Apr,1,21:37,true,2,4,1,1,1223,2878
2021,Apr,1,21:38,true,6,7,2,2,1649,8793
2021,Apr,1,21:39,true,4,4,1,1,1079,2706
2021,Apr,1,21:40,true,7,2,1,1,1006,2248
2021,Apr,1,21:41,true,1,0,2,2,1345,8770
2021,Apr,1,21:41,true,3,0,1,1,910,2399
2021,Apr,1,21:42,true,1,2,2,2,1288,6420
2021,Apr,1,21:43,true,4,4,6,10,1710,28761
2021,Apr,1,21:44,false,1,2,1,2,919,3407
2021,Apr,1,21:45,true,4,4,2,2,1381,10828
2021,Apr,1,21:46,true,4,3,3,25,2642,101672
2021,Apr,1,21:47,true,7,0,1,1,1094,1908
2021,Apr,1,21:48,false,2,2,2,4,1611,18172
2021,Apr,1,21:49,false,1,15,1,15,1171,14309
2021,Apr,1,21:49,true,1,7,5,5,1917,13779
2021,Apr,1,21:50,true,2,10,3,25,3047,108468
2021,Apr,1,21:52,true,8,0,2,2,2045,9754
2021,Apr,1,21:52,true,8,3,7,5,3742,86900
2021,Apr,1,21:54,false,2,3,2,6,2129,31214
2021,Apr,1,21:55,true,6,0,1,1,1729,3862
2021,Apr,1,21:56,true,8,2,2,2,2161,10469
2021,Apr,1,21:57,false,1,5,1,5,1548,9689
2021,Apr,1,21:58,true,7,3,1,1,1559,4192
2021,Apr,1,21:59,true,1,10,2,2,2044,9554
2021,Apr,1,21:59,true,8,3,1,1,1482,3103
2021,Apr,1,22:00,true,8,2,6,10,2368,48874
2021,Apr,1,22:01,true,3,20,2,2,1950,17740
2021,Apr,1,22:02,true,2,2,5,5,2180,29600
2021,Apr,1,22:03,true,5,5,1,1,1531,3214
2021,Apr,1,22:04,true,8,3,3,2,3542,10884
2021,Apr,1,22:05,true,4,5,1,1,1379,3141
2021,Apr,1,22:06,true,5,2,2,2,1864,8505
2021,Apr,1,22:07,true,2,4,6,10,2088,22163
2021,Apr,1,22:08,true,8,0,2,2,1839,8406
2021,Apr,1,22:08,true,8,4,4,25,3370,96360
2021,Apr,1,22:10,true,4,0,1,1,1419,3358
2021,Apr,1,22:11,true,5,2,2,2,2000,8612
2021,Apr,1,22:12,true,8,4,2,2,1906,8759
2021,Apr,1,22:12,true,2,10,1,1,1385,4266
2021,Apr,1,22:13,true,5,3,1,1,1299,4388
2021,Apr,1,22:14,true,5,3,4,25,3341,99018
2021,Apr,1,22:16,true,5,2,2,2,1888,10542
2021,Apr,1,22:17,true,2,2,3,3,3287,16492
2021,Apr,1,22:18,true,7,4,1,1,1458,6569
2021,Apr,1,22:19,true,6,2,3,25,3322,101700
2021,Apr,1,22:20,true,8,2,2,2,2061,10373
2021,Apr,1,22:21,true,8,3,4,15,3994,80393
2021,Apr,1,22:23,true,7,0,8,25,4224,113248
2021,Apr,1,22:25,true,2,0,5,5,2577,14525
2021,Apr,1,22:26,true,7,5,1,1,1814,5360
2021,Apr,1,22:26,true,2,4,3,7,4128,36318
2021,Apr,1,22:28,true,3,2,1,1,1752,4551
2021,Apr,1,22:29,false,7,15,7,75,4577,1403
2021,Apr,1,22:31,true,3,2,2,2,1867,11260
2021,Apr,1,22:32,true,6,0,7,5,4199,118841
2021,Apr,1,22:34,true,3,0,1,1,1778,6653
2021,Apr,1,22:35,true,4,2,2,2,2424,14020
2021,Apr,1,22:36,true,4,0,3,7,4631,43896
2021,Apr,1,22:37,true,2,3,1,1,1860,8160
2021,Apr,1,22:38,false,7,10,7,50,4593,1187
2021,Apr,1,22:40,true,4,7,2,2,2257,19825
2021,Apr,1,22:41,false,4,5,4,250,5391,2035
2021,Apr,1,22:43,true,8,4,1,1,1814,11153
2021,Apr,1,22:44,true,7,2,5,5,3266,44279
2021,Apr,1,22:45,false,1,2,1,2,2037,21129
2021,Apr,1,22:46,true,1,5,2,2,2902,23012
2021,Apr,1,22:47,false,5,2,5,10,3233,85939
2021,Apr,1,22:47,true,8,4,1,1,2177,16717
2021,Apr,1,22:48,true,3,4,2,2,2795,34615
2021,Apr,1,22:49,true,6,3,1,1,1970,14319
2021,Apr,1,22:50,true,8,5,5,5,3145,47983
2021,Apr,1,22:51,true,3,2,4,15,5740,148699
2021,Apr,1,22:53,true,5,7,2,2,2904,36511
2021,Apr,1,22:54,true,8,3,1,1,2170,16919
2021,Apr,1,22:55,true,8,7,1,1,2033,19889
2021,Apr,1,22:55,true,6,2,2,2,2700,27577
2021,Apr,1,22:56,false,1,2,1,2,1869,14638
2021,Apr,1,22:57,true,4,2,6,10,3643,69444
2021,Apr,1,22:58,true,5,2,2,2,2681,24533
2021,Apr,1,22:59,true,7,0,2,2,2545,20914
2021,Apr,1,23:00,true,4,0,5,5,3021,35273
2021,Apr,1,23:01,true,4,15,5,5,2996,30475
2021,Apr,1,23:02,true,6,3,5,5,2949,29738
2021,Apr,1,23:02,true,7,0,6,10,3557,63814
2021,Apr,1,23:03,true,1,10,2,2,2659,22986
2021,Apr,1,23:04,true,4,3,2,2,2631,21422
2021,Apr,1,23:05,false,7,0,7,5,5080,137793
2021,Apr,1,23:07,true,4,15,1,1,1838,6781
2021,Apr,1,23:08,true,1,2,8,25,5375,183968
2021,Apr,1,23:10,true,4,4,5,5,3160,32803
2021,Apr,1,23:11,true,4,4,1,1,2029,6568
2021,Apr,1,23:12,true,1,2,3,2,5269,25488
2021,Apr,1,23:14,true,5,2,1,1,1897,6446
2021,Apr,1,23:14,true,2,5,1,1,1763,6973
2021,Apr,1,23:15,true,7,5,2,2,2420,21906
2021,Apr,1,23:16,true,1,5,2,2,2260,18669
2021,Apr,1,23:17,true,8,0,5,5,2646,32455
2021,Apr,1,23:18,false,2,4,2,8,2151,61678
2021,Apr,1,23:19,true,5,3,1,1,1624,4941
2021,Apr,1,23:20,true,5,0,3,4,4038,29450
2021,Apr,1,23:21,true,8,5,2,2,2199,17633
2021,Apr,1,23:22,true,3,2,2,2,2140,17064
2021,Apr,1,23:22,true,2,2,6,10,2785,52220
2021,Apr,1,23:23,false,5,0,5,5,2552,34807
2021,Apr,1,23:24,false,1,3,1,3,1546,9265
2021,Apr,1,23:25,true,4,4,1,1,1461,4970
2021,Apr,1,23:26,true,8,10,1,1,1321,4915
2021,Apr,1,23:27,true,1,10,2,2,1896,17516
2021,Apr,1,23:28,false,3,0,3,2,3479,15326
2021,Apr,1,23:29,false,5,15,5,75,2072,180932
2021,Apr,1,23:30,true,6,0,8,15,3604,157508
2021,Apr,1,23:32,true,5,2,1,1,1539,4587
2021,Apr,1,23:33,true,7,20,1,1,1568,5039
2021,Apr,1,23:33,true,5,10,1,1,1572,5360
2021,Apr,1,23:34,true,3,3,1,1,1526,4788
2021,Apr,1,23:35,true,7,5,6,10,2906,46730
2021,Apr,1,23:36,true,8,0,1,1,1459,4343
2021,Apr,1,23:37,true,8,5,3,9,3901,46547
2021,Apr,1,23:38,true,7,2,5,5,2815,21710
2021,Apr,1,23:39,true,2,4,1,1,1566,5040
2021,Apr,1,23:40,false,2,2,2,4,2427,33976
2021,Apr,1,23:40,true,8,3,2,2,2258,15712
2021,Apr,1,23:41,true,8,0,3,2,3813,15325
2021,Apr,1,23:43,true,8,2,3,5,3565,27949
2021,Apr,1,23:44,true,5,3,1,1,1565,8186
2021,Apr,1,23:45,true,8,0,1,1,1447,13818
2021,Apr,1,23:46,true,8,2,2,2,1833,9564
2021,Apr,1,23:46,false,1,3,1,3,1233,8342
2021,Apr,1,23:47,true,3,7,5,5,2118,17023
2021,Apr,1,23:48,true,2,0,1,1,1239,3473
2021,Apr,1,23:49,false,1,10,1,10,1188,18901
2021,Apr,1,23:50,true,5,4,4,40,3462,187556
2021,Apr,1,23:52,false,5,4,5,20,2124,37632
2021,Apr,1,23:52,false,5,2,5,10,2351,24020
2021,Apr,1,23:53,true,4,4,1,1,1635,4654
2021,Apr,1,23:54,false,1,2,1,2,1615,8197
2021,Apr,1,23:55,true,8,2,2,2,2215,16032
2021,Apr,1,23:56,true,6,5,2,2,2179,12983
2021,Apr,1,23:56,true,4,4,1,1,1469,3812
2021,Apr,1,23:57,true,8,4,4,20,4084,106111
2021,Apr,1,23:59,true,6,2,2,2,2069,9498
2021,Apr,2,00:00,true,1,3,8,10,4091,167774
2021,Apr,2,00:02,true,7,3,5,5,2662,15898
2021,Apr,2,00:03,true,6,4,4,5,4445,31284
2021,Apr,2,00:05,true,6,3,2,2,2532,13160
2021,Apr,2,00:06,true,7,2,2,2,2461,14937
2021,Apr,2,00:06,true,1,2,2,2,2335,11984
2021,Apr,2,00:07,true,1,3,6,10,3348,50784
2021,Apr,2,00:08,true,1,4,5,5,2971,28762
2021,Apr,2,00:09,false,1,2,1,2,1929,11759
2021,Apr,2,00:10,true,3,3,2,2,2239,10492
2021,Apr,2,00:10,true,5,3,3,100,4178,499136
2021,Apr,2,00:12,true,7,0,1,1,1644,6128
2021,Apr,2,00:13,true,7,0,1,1,1697,6751
2021,Apr,2,00:14,true,7,3,1,1,1674,5825
2021,Apr,2,00:14,true,7,2,2,2,2350,18191
2021,Apr,2,00:15,true,1,2,2,2,2270,17451
2021,Apr,2,00:16,true,6,3,3,2,4063,13454
2021,Apr,2,00:17,true,3,2,2,2,2239,17045
2021,Apr,2,00:18,true,3,5,1,1,1595,5204
2021,Apr,2,00:19,false,7,3,7,15,4229,247926
2021,Apr,2,00:21,false,7,3,7,15,4063,306757
2021,Apr,2,00:23,true,5,2,7,5,4499,111897
2021,Apr,2,00:25,true,6,2,3,2,4792,20265
2021,Apr,2,00:27,true,8,2,2,2,2810,23885
2021,Apr,2,00:28,true,8,3,2,2,2807,20587
2021,Apr,2,00:29,true,2,5,1,1,2037,7694
2021,Apr,2,00:29,true,7,4,3,9,4492,53149
2021,Apr,2,00:31,true,2,4,1,1,1930,7648
2021,Apr,2,00:32,false,3,5,3,10,4696,68079
2021,Apr,2,00:33,true,1,3,5,5,3372,29684
2021,Apr,2,00:34,false,1,0,1,1,1888,6372
2021,Apr,2,00:35,true,2,0,1,1,1833,6897
2021,Apr,2,00:35,false,8,4,8,200,5026,787372
2021,Apr,2,00:38,true,2,0,5,5,2840,26332
2021,Apr,2,00:39,false,1,10,1,10,1857,38058
2021,Apr,2,00:39,true,7,0,1,1,2017,7158
2021,Apr,2,00:40,true,2,4,1,1,1900,7702
2021,Apr,2,00:41,false,5,3,5,15,3028,79429
2021,Apr,2,00:42,true,1,20,2,2,2817,19858
2021,Apr,2,00:43,true,2,3,1,1,2072,7721
2021,Apr,2,00:44,true,4,3,1,1,1977,9100
2021,Apr,2,00:45,true,6,3,5,5,2989,39025
2021,Apr,2,00:46,true,2,4,1,1,1813,5257
2021,Apr,2,00:46,true,8,4,1,1,1776,6780
2021,Apr,2,00:47,true,4,0,1,1,1687,5691
2021,Apr,2,00:48,true,4,3,3,5,4196,39367
2021,Apr,2,00:49,true,7,2,1,1,1586,4164
2021,Apr,2,00:50,true,7,4,2,2,2080,11767
2021,Apr,2,00:51,true,2,0,1,1,1474,4456
2021,Apr,2,00:52,true,4,0,2,2,1890,9939
2021,Apr,2,00:53,true,3,3,4,25,3998,166954
2021,Apr,2,00:54,true,6,15,2,2,2005,12926
2021,Apr,2,00:55,true,2,0,5,5,2646,25163
2021,Apr,2,00:56,false,6,2,6,20,3258,114686
2021,Apr,2,00:57,true,2,3,1,1,1735,7383
2021,Apr,2,00:58,true,5,10,2,2,2310,14539
2021,Apr,2,00:59,true,8,7,1,1,1665,6505
