Year,Month,Day,Time,Miss,Slot,SlotM,Spin,SpinM,Winners,Payout
2021,Mar,6,14:20,True,2,2,8,50,3049,114166
2021,Mar,6,14:22,True,8,0,1,1,1103,2010
2021,Mar,6,14:23,False,2,5,2,10,1573,26673
2021,Mar,6,14:24,True,8,2,2,2,1620,5504
2021,Mar,6,14:24,True,5,5,2,2,1609,5663
2021,Mar,6,14:25,True,7,4,2,2,1557,5636
2021,Mar,6,14:26,True,8,4,1,1,1177,2898
2021,Mar,6,14:27,True,7,5,1,1,1111,2494
2021,Mar,6,14:28,True,3,7,6,10,2041,18633
2021,Mar,6,14:28,True,4,0,6,10,2055,20221
2021,Mar,6,14:29,True,1,2,2,2,1658,6282
2021,Mar,6,14:30,True,7,0,2,2,1674,6671
2021,Mar,6,14:31,True,5,3,1,1,1088,2347
2021,Mar,6,14:31,True,8,3,1,1,1084,2517
2021,Mar,6,14:32,True,6,5,2,2,1396,4025
2021,Mar,6,14:33,True,8,10,5,5,1722,8684
2021,Mar,6,14:34,True,8,5,5,5,1735,9180
2021,Mar,6,14:35,False,2,2,2,4,1473,11861
2021,Mar,6,14:36,True,3,2,5,5,1542,10099
2021,Mar,6,14:36,True,7,2,4,5,2935,16355
2021,Mar,6,14:38,True,4,7,1,1,1053,4976
2021,Mar,6,14:39,True,1,10,6,10,1959,18288
2021,Mar,6,14:40,True,1,3,5,5,1705,8663
2021,Mar,6,14:41,True,7,2,1,1,967,2811
2021,Mar,6,14:41,True,7,0,1,1,909,2329
2021,Mar,6,14:42,True,7,0,1,1,858,2896
2021,Mar,6,14:43,True,5,20,3,50,2120,94777
2021,Mar,6,14:44,True,4,0,1,1,857,2491
2021,Mar,6,14:45,True,3,10,1,1,936,2951
2021,Mar,6,14:46,True,4,4,2,2,1406,5633
2021,Mar,6,14:47,True,4,3,1,1,938,3417
2021,Mar,6,14:48,True,8,7,1,1,921,4374
2021,Mar,6,14:48,True,6,2,5,5,1515,9563
2021,Mar,6,14:49,True,1,4,3,5,2390,16523
2021,Mar,6,14:50,True,2,7,4,15,2639,35690
2021,Mar,6,14:52,True,3,0,2,2,1582,12164
2021,Mar,6,14:53,True,8,3,1,1,1107,4131
2021,Mar,6,14:54,True,8,2,2,2,1386,9186
2021,Mar,6,14:55,True,7,20,1,1,996,2956
2021,Mar,6,14:55,True,6,2,1,1,916,1561
2021,Mar,6,14:56,False,1,3,1,3,882,4188
2021,Mar,6,14:57,False,1,5,1,5,891,5984
2021,Mar,6,14:58,True,8,3,1,1,911,1896
2021,Mar,6,14:59,True,2,2,1,1,861,1977
2021,Mar,6,14:59,True,8,2,1,1,835,1667
2021,Mar,6,15:00,True,7,3,5,5,1176,4894
2021,Mar,6,15:01,True,5,5,6,10,1526,18036
2021,Mar,6,15:02,True,3,5,8,25,2570,64814
2021,Mar,6,15:04,False,1,2,1,2,952,2918
2021,Mar,6,15:05,False,2,3,2,6,1419,9779
2021,Mar,6,15:05,True,4,0,6,10,1815,17139
2021,Mar,6,15:06,True,6,0,1,1,1127,2311
2021,Mar,6,15:07,False,1,2,1,2,1083,3250
2021,Mar,6,15:08,True,7,4,4,7,2560,15662
2021,Mar,6,15:09,True,5,0,8,15,2611,113174
2021,Mar,6,15:11,True,3,3,2,2,1422,4093
2021,Mar,6,15:12,True,2,5,1,1,1170,2128
2021,Mar,6,15:13,True,1,7,5,5,1777,8198
2021,Mar,6,15:14,True,1,0,5,5,1787,10364
2021,Mar,6,15:15,True,6,0,4,15,2846,37347
2021,Mar,6,15:16,True,4,3,2,2,1672,6428
2021,Mar,6,15:17,True,8,2,1,1,1276,2098
2021,Mar,6,15:18,True,4,2,6,10,2171,21515
2021,Mar,6,15:19,False,5,4,5,20,2013,25952
2021,Mar,6,15:19,True,3,7,1,1,1233,2217
2021,Mar,6,15:20,True,5,25,1,1,1216,2178
2021,Mar,6,15:21,False,2,5,2,10,1739,18712
2021,Mar,6,15:22,True,8,2,1,1,1306,3169
2021,Mar,6,15:23,True,4,2,8,20,3138,215947
2021,Mar,6,15:25,True,5,4,2,2,1649,5275
2021,Mar,6,15:26,False,1,3,1,3,1352,6940
2021,Mar,6,15:27,True,1,3,5,5,2223,10128
2021,Mar,6,15:27,False,4,0,4,20,3354,45909
2021,Mar,6,15:29,True,3,4,1,1,1516,3395
2021,Mar,6,15:30,True,6,3,5,5,2328,9574
2021,Mar,6,15:31,True,1,2,3,10,3445,26536
2021,Mar,6,15:32,True,2,25,1,1,1551,3477
2021,Mar,6,15:33,True,7,7,2,2,2324,6883
2021,Mar,6,15:34,True,4,0,7,5,4027,58242
2021,Mar,6,15:35,True,5,4,1,1,1562,4489
2021,Mar,6,15:36,True,8,2,1,1,1556,4350
2021,Mar,6,15:37,True,6,0,3,12,3561,35386
2021,Mar,6,15:38,True,5,0,2,2,2178,7019
2021,Mar,6,15:39,True,5,0,1,1,1535,3536
2021,Mar,6,15:40,True,5,2,1,1,1379,2499
2021,Mar,6,15:41,True,5,2,1,1,1302,2786
2021,Mar,6,15:42,True,6,2,2,2,1682,4456
2021,Mar,6,15:42,True,8,10,2,2,1666,4314
2021,Mar,6,15:43,True,7,4,5,5,2007,8835
2021,Mar,6,15:44,True,7,3,5,5,1981,7731
2021,Mar,6,15:45,True,5,3,1,1,1129,2744
2021,Mar,6,15:46,True,6,7,2,2,1462,4529
2021,Mar,6,15:46,True,4,0,6,10,2205,20749
2021,Mar,6,15:47,True,4,2,6,10,2089,18415
2021,Mar,6,15:48,True,3,2,5,5,2070,9239
2021,Mar,6,15:49,True,2,0,1,1,1213,2511
2021,Mar,6,15:50,True,7,15,2,2,1597,5309
2021,Mar,6,15:51,True,4,3,1,1,1023,2172
2021,Mar,6,15:51,True,7,15,2,2,1367,5168
2021,Mar,6,15:52,True,8,3,1,1,948,2390
2021,Mar,6,15:53,True,4,7,5,5,1449,7765
2021,Mar,6,15:54,False,1,7,1,7,876,10484
2021,Mar,6,15:55,True,3,5,2,2,1363,4731
2021,Mar,6,15:55,True,4,5,7,5,2910,55851
2021,Mar,6,15:57,True,1,3,2,2,1453,3598
2021,Mar,6,15:58,True,5,0,1,1,1152,3271
2021,Mar,6,15:59,True,7,3,2,2,1425,3931
2021,Mar,6,15:59,True,1,3,5,5,1621,6105
2021,Mar,6,16:00,True,1,3,2,2,1418,4393
2021,Mar,6,16:01,True,6,4,2,2,1355,4131
2021,Mar,6,16:02,True,3,3,1,1,973,2870
2021,Mar,6,16:03,True,1,2,4,20,2728,48066
2021,Mar,6,16:04,True,8,0,2,2,1437,3565
2021,Mar,6,16:05,True,7,2,1,1,1084,2409
2021,Mar,6,16:06,True,6,3,1,1,1020,2149
2021,Mar,6,16:07,True,2,0,1,1,942,2416
2021,Mar,6,16:08,True,2,3,1,1,881,2458
2021,Mar,6,16:08,True,4,2,3,2,2275,5227
2021,Mar,6,16:10,True,1,2,5,5,1325,6348
2021,Mar,6,16:10,True,5,0,1,1,816,2020
2021,Mar,6,16:11,False,1,4,1,4,788,4713
2021,Mar,6,16:12,True,4,0,2,2,1108,4404
2021,Mar,6,16:13,True,4,4,1,1,796,3539
2021,Mar,6,16:14,True,6,0,8,50,2212,144396
2021,Mar,6,16:16,True,2,3,6,10,1498,17407
2021,Mar,6,16:17,True,6,2,2,2,1391,4915
2021,Mar,6,16:18,True,6,4,1,1,1069,2000
2021,Mar,6,16:18,True,4,2,2,2,1274,4760
2021,Mar,6,16:19,True,4,5,1,1,977,1741
2021,Mar,6,16:20,True,5,4,1,1,906,1526
2021,Mar,6,16:21,True,3,0,1,1,892,2031
2021,Mar,6,16:21,True,5,0,8,25,2296,54662
2021,Mar,6,16:23,True,4,3,2,2,1167,4062
2021,Mar,6,16:24,True,3,0,1,1,988,1759
2021,Mar,6,16:25,True,8,0,1,1,988,2118
2021,Mar,6,16:26,True,1,0,2,2,1191,3288
2021,Mar,6,16:26,True,8,0,2,2,1213,3779
2021,Mar,6,16:27,True,4,3,8,15,2386,57947
2021,Mar,6,16:29,True,2,2,7,5,2482,43529
2021,Mar,6,16:31,False,1,4,1,4,1146,5083
2021,Mar,6,16:31,True,2,15,7,5,2746,40663
2021,Mar,6,16:33,True,6,0,5,5,1938,10311
2021,Mar,6,16:34,True,3,4,6,10,2437,20974
2021,Mar,6,16:35,True,3,7,2,2,2038,7473
2021,Mar,6,16:35,True,8,3,2,2,1899,7455
2021,Mar,6,16:36,True,8,3,1,1,1391,5577
2021,Mar,6,16:37,True,2,3,1,1,1275,4680
2021,Mar,6,16:38,True,8,0,2,2,1603,8407
2021,Mar,6,16:39,True,1,0,4,10,3267,32405
2021,Mar,6,16:40,True,4,2,2,2,1670,6566
2021,Mar,6,16:41,True,7,3,6,10,2246,29469
2021,Mar,6,16:42,True,1,20,2,2,1735,6556
2021,Mar,6,16:43,True,1,0,6,10,2208,32763
2021,Mar,6,16:44,True,1,7,3,10,3242,30135
2021,Mar,6,16:45,False,1,2,1,2,1494,5515
2021,Mar,6,16:46,True,8,5,2,2,1847,5398
2021,Mar,6,16:47,True,8,5,2,2,1757,5449
2021,Mar,6,16:47,False,1,3,1,3,1169,4027
2021,Mar,6,16:48,True,5,5,4,7,3310,22528
2021,Mar,6,16:50,True,8,2,2,2,1793,6549
2021,Mar,6,16:51,True,8,0,2,2,1713,6397
2021,Mar,6,16:52,True,2,0,7,5,3235,51266
2021,Mar,6,16:53,True,3,3,1,1,1226,3149
2021,Mar,6,16:54,True,6,0,5,5,1980,10751
2021,Mar,6,16:55,True,7,0,2,2,1734,7160
2021,Mar,6,16:56,True,3,0,1,1,1161,2351
2021,Mar,6,16:57,True,4,3,6,10,2041,24283
2021,Mar,6,16:57,True,5,3,3,25,2933,57709
2021,Mar,6,16:59,True,8,3,5,5,2009,10452
2021,Mar,6,17:00,True,7,3,1,1,1238,2119
2021,Mar,6,17:00,True,8,3,1,1,1178,3174
2021,Mar,6,17:01,True,4,3,1,1,1112,2666
2021,Mar,6,17:02,False,7,3,7,15,3255,173481
2021,Mar,6,17:04,True,1,0,3,2,2840,5683
2021,Mar,6,17:05,True,5,2,1,1,1254,2926
2021,Mar,6,17:06,False,1,25,1,25,1213,48985
2021,Mar,6,17:07,True,4,3,5,5,2017,12967
2021,Mar,6,17:08,True,5,5,2,2,1950,9066
2021,Mar,6,17:08,False,1,5,1,5,1417,7984
2021,Mar,6,17:09,True,7,2,5,5,1960,10667
2021,Mar,6,17:10,True,6,3,3,15,3218,41062
2021,Mar,6,17:11,True,3,4,2,2,1937,6191
2021,Mar,6,17:12,True,7,3,2,2,1880,5610
2021,Mar,6,17:13,True,6,0,1,1,1471,3140
2021,Mar,6,17:14,True,2,3,5,5,1967,8714
2021,Mar,6,17:15,True,4,2,6,10,2474,31312
2021,Mar,6,17:16,True,3,10,1,1,1376,2966
2021,Mar,6,17:16,True,3,2,1,1,1271,3070
2021,Mar,6,17:17,True,6,0,1,1,1198,2712
2021,Mar,6,17:18,True,4,2,2,2,1514,4261
2021,Mar,6,17:19,True,3,7,7,5,3234,73165
2021,Mar,6,17:20,True,8,7,1,1,1168,3440
2021,Mar,6,17:21,True,8,0,1,1,1182,4198
2021,Mar,6,17:22,True,3,10,1,1,1167,4659
2021,Mar,6,17:23,False,3,4,3,200,2864,501361
2021,Mar,6,17:24,True,4,7,1,1,1041,1730
2021,Mar,6,17:25,True,4,2,6,10,1947,20766
2021,Mar,6,17:26,True,7,5,6,10,2042,17830
2021,Mar,6,17:27,True,2,0,1,1,1293,3284
2021,Mar,6,17:27,False,2,3,2,6,1718,13109
2021,Mar,6,17:28,True,3,2,2,2,1804,5309
2021,Mar,6,17:29,True,6,2,1,1,1396,3110
2021,Mar,6,17:30,True,3,3,2,2,1639,4862
2021,Mar,6,17:31,False,5,5,5,25,2054,57599
2021,Mar,6,17:31,True,8,2,5,5,2077,7888
2021,Mar,6,17:32,True,6,2,1,1,1436,3015
2021,Mar,6,17:33,True,1,0,3,4,3436,14208
2021,Mar,6,17:34,True,3,3,1,1,1418,2793
2021,Mar,6,17:35,True,2,4,1,1,1357,2768
2021,Mar,6,17:36,True,3,0,6,10,2314,22994
2021,Mar,6,17:37,True,6,0,2,2,1835,6814
2021,Mar,6,17:37,False,1,0,1,1,1253,3885
2021,Mar,6,17:38,True,7,3,2,2,1624,5527
2021,Mar,6,17:39,True,2,0,1,1,1170,2236
2021,Mar,6,17:40,True,1,2,2,2,1520,5560
2021,Mar,6,17:40,True,5,2,7,5,3186,60107
2021,Mar,6,17:42,True,1,2,2,2,1634,6862
2021,Mar,6,17:43,True,8,2,3,5,2982,15345
2021,Mar,6,17:44,True,4,0,3,25,2850,64361
2021,Mar,6,17:45,False,1,2,1,2,1381,3778
2021,Mar,6,17:46,True,8,0,5,5,2090,14310
2021,Mar,6,17:47,True,8,4,1,1,1317,2324
2021,Mar,6,17:47,True,7,2,5,5,1967,9562
2021,Mar,6,17:48,True,3,7,1,1,1308,2226
2021,Mar,6,17:49,True,7,2,5,5,1920,8148
2021,Mar,6,17:50,True,5,2,3,20,3218,46551
2021,Mar,6,17:51,True,7,3,1,1,1332,2136
2021,Mar,6,17:52,True,7,2,5,5,2108,7249
2021,Mar,6,17:53,True,6,3,2,2,1882,8598
2021,Mar,6,17:53,True,2,4,5,5,2122,7023
2021,Mar,6,17:54,True,6,5,2,2,1932,6674
2021,Mar,6,17:55,True,8,3,1,1,1309,3740
2021,Mar,6,17:56,True,8,10,2,2,1587,5806
2021,Mar,6,17:57,True,4,5,1,1,1152,3631
2021,Mar,6,17:57,True,1,2,2,2,1501,5872
2021,Mar,6,17:58,True,4,10,5,5,1615,5995
2021,Mar,6,17:59,True,1,0,6,10,2176,18505
2021,Mar,6,18:00,True,4,7,5,5,1863,6394
2021,Mar,6,18:01,True,6,2,1,1,1123,2455
2021,Mar,6,18:02,True,2,3,5,5,1726,7101
2021,Mar,6,18:02,True,8,3,2,2,1546,6491
2021,Mar,6,18:03,True,6,0,2,2,1484,6523
2021,Mar,6,18:04,True,3,15,1,1,984,1648
2021,Mar,6,18:05,True,8,3,1,1,951,2232
2021,Mar,6,18:06,False,2,2,2,4,1222,8547
2021,Mar,6,18:07,True,2,3,1,1,867,1274
2021,Mar,6,18:07,True,8,2,1,1,822,1544
2021,Mar,6,18:08,True,3,0,2,2,1135,5487
2021,Mar,6,18:09,True,3,3,7,5,2896,92414
2021,Mar,6,18:11,True,1,3,5,5,1547,6742
2021,Mar,6,18:12,True,8,0,5,5,1706,6917
2021,Mar,6,18:12,True,2,10,1,1,1029,2064
2021,Mar,6,18:13,True,8,4,3,20,2886,52799
2021,Mar,6,18:14,True,4,5,3,3,2928,10030
2021,Mar,6,18:16,True,1,0,2,2,1771,7118
2021,Mar,6,18:16,True,8,3,4,7,3478,28735
2021,Mar,6,18:18,True,2,4,1,1,1250,1869
2021,Mar,6,18:19,True,4,0,1,1,1201,2178
2021,Mar,6,18:20,True,5,3,7,5,3416,54658
2021,Mar,6,18:21,True,3,3,5,5,1977,10626
2021,Mar,6,18:22,True,4,3,2,2,1825,8588
2021,Mar,6,18:23,True,5,3,1,1,1142,2980
2021,Mar,6,18:24,True,2,50,1,1,1052,2623
2021,Mar,6,18:25,True,6,5,2,2,1805,9441
2021,Mar,6,18:26,True,8,2,3,10,3170,27888
2021,Mar,6,18:27,True,3,3,2,2,1747,8133
2021,Mar,6,18:28,False,1,3,1,3,1124,4890
2021,Mar,6,18:28,True,1,5,6,10,2209,22014
2021,Mar,6,18:30,True,4,5,6,10,2239,21923
2021,Mar,6,18:31,True,5,0,3,8,3434,23412
2021,Mar,6,18:33,True,4,4,2,2,2007,10631
2021,Mar,6,18:33,True,7,5,6,10,2311,26648
2021,Mar,6,18:34,True,8,3,1,1,1365,4997
2021,Mar,6,18:35,True,4,4,7,5,3778,66072
2021,Mar,6,18:37,True,3,2,2,2,1918,9137
2021,Mar,6,18:38,True,8,3,5,5,2398,10193
2021,Mar,6,18:38,True,6,2,5,5,2304,9869
2021,Mar,6,18:39,True,5,0,2,2,2046,9247
2021,Mar,6,18:40,True,4,3,2,2,1850,7673
2021,Mar,6,18:42,False,3,3,3,36,3457,91531
2021,Mar,6,18:43,True,2,7,1,1,1380,4268
2021,Mar,6,18:44,True,8,4,6,10,2632,22422
2021,Mar,6,18:45,True,4,0,1,1,1379,2918
2021,Mar,6,18:46,True,5,7,1,1,1316,2690
2021,Mar,6,18:47,True,8,50,5,5,2373,10109
2021,Mar,6,18:48,True,8,15,1,1,1255,2535
2021,Mar,6,18:48,True,5,3,6,10,2479,23722
2021,Mar,6,18:49,True,4,2,1,1,1281,1857
2021,Mar,6,18:50,True,6,0,1,1,1224,2058
2021,Mar,6,18:51,True,4,0,2,2,1661,7374
2021,Mar,6,18:52,True,7,4,1,1,1025,1303
2021,Mar,6,18:53,True,7,0,2,2,1419,8008
2021,Mar,6,18:53,True,8,0,5,5,1679,8686
2021,Mar,6,18:54,True,5,2,2,2,1391,7964
2021,Mar,6,18:55,True,8,3,1,1,887,2562
2021,Mar,6,18:56,True,4,0,2,2,1217,4068
2021,Mar,6,18:57,True,8,2,3,10,2713,26776
2021,Mar,6,18:58,False,2,4,2,8,1355,20896
2021,Mar,6,18:59,True,4,2,5,5,1740,8292
2021,Mar,6,19:00,True,8,0,1,1,1049,8346
2021,Mar,6,19:01,True,2,5,5,5,1605,6351
2021,Mar,6,19:01,True,3,3,1,1,966,1262
2021,Mar,6,19:02,True,4,0,2,2,1389,4032
2021,Mar,6,19:03,True,4,5,1,1,872,1665
2021,Mar,6,19:04,True,7,50,2,2,1263,5053
2021,Mar,6,19:05,True,7,4,1,1,885,1514
2021,Mar,6,19:06,True,1,0,2,2,1289,5004
2021,Mar,6,19:06,True,1,2,3,4,2613,9930
2021,Mar,6,19:08,True,4,4,1,1,870,1184
2021,Mar,6,19:09,True,7,2,1,1,795,1248
2021,Mar,6,19:10,True,8,2,2,2,1185,4943
2021,Mar,6,19:10,True,2,10,1,1,766,1735
2021,Mar,6,19:11,False,5,2,5,10,1344,9072
2021,Mar,6,19:12,True,1,2,2,2,1310,3755
2021,Mar,6,19:13,True,4,2,7,5,2821,37926
2021,Mar,6,19:14,True,6,2,3,15,2683,32022
2021,Mar,6,19:16,True,2,7,5,5,1929,7345
2021,Mar,6,19:16,True,8,3,6,10,2341,17162
2021,Mar,6,19:17,True,3,2,1,1,1316,3818
2021,Mar,6,19:18,True,3,3,1,1,1199,2344
2021,Mar,6,19:19,True,8,4,2,2,1784,5889
2021,Mar,6,19:20,True,4,20,1,1,1087,2227
2021,Mar,6,19:20,True,2,20,5,5,1793,6888
2021,Mar,6,19:21,False,5,3,5,15,1832,17442
2021,Mar,6,19:22,True,2,3,1,1,1154,1417
2021,Mar,6,19:23,True,5,4,2,2,1738,4608
2021,Mar,6,19:24,True,5,3,6,10,2201,17816
2021,Mar,6,19:25,True,3,0,1,1,1165,1305
2021,Mar,6,19:25,True,4,4,3,20,3043,43221
2021,Mar,6,19:27,False,5,4,5,20,2098,31360
2021,Mar,6,19:27,False,3,3,3,9,3129,20756
2021,Mar,6,19:29,True,1,10,6,10,2630,18749
2021,Mar,6,19:29,True,4,7,1,1,1585,3317
2021,Mar,6,19:30,True,4,0,6,10,2571,17566
2021,Mar,6,19:31,True,8,0,1,1,1482,2478
2021,Mar,6,19:32,True,6,0,2,2,2087,6216
2021,Mar,6,19:33,True,8,2,2,2,1916,5617
2021,Mar,6,19:34,True,4,3,1,1,1264,1578
2021,Mar,6,19:35,True,6,4,1,1,1166,1725
2021,Mar,6,19:35,True,2,2,1,1,1088,1423
2021,Mar,6,19:36,True,7,0,4,25,3220,70266
2021,Mar,6,19:38,True,1,10,2,2,1684,5056
2021,Mar,6,19:39,True,3,3,1,1,1255,2396
2021,Mar,6,19:39,True,6,0,3,2,3236,7231
2021,Mar,6,19:41,True,8,2,1,1,1191,1159
2021,Mar,6,19:41,True,8,2,2,2,1555,4539
2021,Mar,6,19:42,True,7,0,4,15,3184,38186
2021,Mar,6,19:44,True,2,3,5,5,2004,9285
2021,Mar,6,19:45,True,8,2,5,5,2111,6524
2021,Mar,6,19:46,True,5,7,3,25,3263,56691
2021,Mar,6,19:47,False,6,2,6,20,2703,36706
2021,Mar,6,19:48,True,8,3,2,2,2023,5331
2021,Mar,6,19:48,True,3,3,2,2,1974,7266
2021,Mar,6,19:49,True,8,0,1,1,1408,5356
2021,Mar,6,19:50,True,8,3,6,10,2469,18471
2021,Mar,6,19:51,True,4,3,1,1,1291,2306
2021,Mar,6,19:52,True,2,10,3,3,3552,9299
2021,Mar,6,19:53,True,8,0,1,1,1268,1708
2021,Mar,6,19:54,True,6,0,1,1,1211,2084
2021,Mar,6,19:54,True,2,3,1,1,1072,1504
2021,Mar,6,19:55,True,6,2,3,9,2943,20092
2021,Mar,6,19:56,True,6,15,1,1,1045,1482
2021,Mar,6,19:57,True,8,2,2,2,1490,8576
2021,Mar,6,19:58,True,4,7,1,1,930,1168
2021,Mar,6,19:59,True,4,2,1,1,873,1751
2021,Mar,6,20:00,True,8,3,1,1,805,1800
2021,Mar,6,20:01,True,2,25,5,5,1394,5505
2021,Mar,6,20:01,True,3,0,1,1,783,2659
2021,Mar,6,20:02,True,4,2,2,2,1080,3380
2021,Mar,6,20:03,True,8,4,5,5,1251,3851
2021,Mar,6,20:04,True,4,0,2,2,1102,2658
2021,Mar,6,20:05,True,7,3,5,5,1233,5291
2021,Mar,6,20:05,True,8,3,1,1,782,9542
2021,Mar,6,20:06,True,5,4,2,2,995,13916
2021,Mar,6,20:07,True,3,0,1,1,707,10393
2021,Mar,6,20:08,True,5,5,4,10,2188,25913
2021,Mar,6,20:09,True,8,15,1,1,761,9689
2021,Mar,6,20:10,True,1,2,6,10,1539,27835
2021,Mar,6,20:11,True,1,2,2,2,1154,14057
2021,Mar,6,20:12,True,3,3,1,1,815,9990
2021,Mar,6,20:12,False,2,0,2,2,1014,14890
2021,Mar,6,20:13,False,6,2,6,20,1353,39399
2021,Mar,6,20:14,False,6,2,6,20,1367,25197
2021,Mar,6,20:15,True,6,3,2,2,1207,15717
2021,Mar,6,20:16,True,7,3,2,2,1174,14071
2021,Mar,6,20:17,True,3,0,8,20,2713,68762
2021,Mar,6,20:19,True,6,0,1,1,950,3465
2021,Mar,6,20:20,True,8,0,1,1,945,4472
2021,Mar,6,20:21,True,8,5,2,2,1319,5074
2021,Mar,6,20:21,True,7,3,2,2,1304,4409
2021,Mar,6,20:22,True,1,0,5,5,1687,9081
2021,Mar,6,20:23,True,6,3,1,1,884,1701
2021,Mar,6,20:24,True,7,0,2,2,1252,4991
2021,Mar,6,20:25,True,6,0,1,1,814,1899
2021,Mar,6,20:25,True,5,5,1,1,776,1779
2021,Mar,6,20:26,True,3,0,1,1,714,1708
2021,Mar,6,20:27,False,2,3,2,6,996,8202
2021,Mar,6,20:28,True,2,10,1,1,716,1462
2021,Mar,6,20:29,True,4,4,1,1,710,1941
2021,Mar,6,20:29,True,5,4,1,1,685,10649
2021,Mar,6,20:30,False,5,10,5,50,1101,182214
2021,Mar,6,20:31,True,8,2,1,1,698,10524
2021,Mar,6,20:32,True,8,2,6,10,1442,14538
2021,Mar,6,20:33,True,2,7,1,1,818,1673
2021,Mar,6,20:33,True,2,0,5,5,1450,6630
2021,Mar,6,20:34,True,6,4,1,1,868,1776
2021,Mar,6,20:35,True,6,0,2,2,1277,5885
2021,Mar,6,20:36,True,5,0,2,2,1235,5002
2021,Mar,6,20:37,True,3,7,1,1,820,3866
2021,Mar,6,20:38,True,7,2,5,5,1323,8208
2021,Mar,6,20:38,False,1,0,1,1,786,2197
2021,Mar,6,20:39,True,5,4,1,1,714,3667
2021,Mar,6,20:40,True,8,3,2,2,1048,9503
2021,Mar,6,20:41,True,7,5,2,2,1022,8760
2021,Mar,6,20:42,True,5,3,1,1,720,7351
2021,Mar,6,20:42,True,6,4,1,1,697,4349
2021,Mar,6,20:43,True,7,4,1,1,647,4565
2021,Mar,6,20:44,False,1,2,1,2,610,6778
2021,Mar,6,20:45,True,5,3,2,2,905,9790
2021,Mar,6,20:46,True,8,0,6,10,1260,23265
2021,Mar,6,20:46,True,6,0,4,25,2231,70757
2021,Mar,6,20:48,True,3,2,1,1,783,11193
2021,Mar,6,20:49,True,8,5,2,2,1115,8528
2021,Mar,6,20:50,True,8,3,2,2,1120,9433
2021,Mar,6,20:51,False,2,3,2,6,1127,16360
2021,Mar,6,20:52,False,2,2,2,4,1191,13320
2021,Mar,6,20:52,False,5,2,5,10,1465,22052
2021,Mar,6,20:53,True,8,0,2,2,1308,8234
2021,Mar,6,20:54,False,8,10,8,150,2646,865784
2021,Mar,6,20:57,True,3,5,1,1,833,1589
2021,Mar,6,20:58,True,4,4,2,2,1284,6527
2021,Mar,6,20:59,True,7,4,2,2,1421,6828
2021,Mar,6,21:00,True,7,3,5,5,1573,7804
2021,Mar,6,21:00,True,4,10,1,1,990,3094
2021,Mar,6,21:01,True,2,2,1,1,983,2517
2021,Mar,6,21:02,True,8,2,1,1,983,2422
2021,Mar,6,21:03,True,2,2,8,25,2640,101201
2021,Mar,6,21:05,True,8,3,1,1,985,2824
2021,Mar,6,21:06,True,2,2,5,5,1697,9023
2021,Mar,6,21:06,True,4,5,1,1,1063,2657
2021,Mar,6,21:07,True,2,2,1,1,1107,2722
2021,Mar,6,21:08,True,2,15,1,1,1054,2877
2021,Mar,6,21:09,True,1,3,2,2,1653,9410
2021,Mar,6,21:10,False,5,5,5,25,1721,34376
2021,Mar,6,21:11,True,8,2,2,2,1629,9470
2021,Mar,6,21:11,True,6,0,5,5,1844,9641
2021,Mar,6,21:12,True,2,4,1,1,1122,2837
2021,Mar,6,21:13,True,4,3,1,1,1089,2941
2021,Mar,6,21:14,True,2,0,1,1,1113,2008
2021,Mar,6,21:15,True,1,0,3,20,2673,56592
2021,Mar,6,21:16,True,4,0,2,2,1514,6356
2021,Mar,6,21:17,True,7,3,1,1,1113,1907
2021,Mar,6,21:18,True,8,3,1,1,1087,1761
2021,Mar,6,21:18,True,1,4,2,2,1451,5467
2021,Mar,6,21:19,True,3,4,8,100,2916,108789
2021,Mar,6,21:21,True,5,2,2,2,1464,5536
2021,Mar,6,21:22,True,4,0,1,1,1098,2147
2021,Mar,6,21:23,True,7,2,5,5,1773,9544
2021,Mar,6,21:23,True,5,0,6,10,2160,22166
2021,Mar,6,21:24,False,1,2,1,2,1104,2872
2021,Mar,6,21:25,True,8,5,1,1,1106,2148
2021,Mar,6,21:26,True,4,0,1,1,1038,2335
2021,Mar,6,21:26,True,6,0,5,5,1640,8808
2021,Mar,6,21:27,True,4,0,2,2,1497,6763
2021,Mar,6,21:28,True,5,4,1,1,901,1636
2021,Mar,6,21:29,False,7,0,7,5,2887,45754
2021,Mar,6,21:31,True,4,3,1,1,964,1894
2021,Mar,6,21:31,True,8,7,3,5,2618,13780
2021,Mar,6,21:32,True,6,4,1,1,1004,2164
2021,Mar,6,21:33,False,1,0,1,1,978,2047
2021,Mar,6,21:34,True,5,2,6,10,1873,27668
2021,Mar,6,21:35,True,5,7,3,8,2520,19933
2021,Mar,6,21:36,True,4,4,1,1,1049,2045
2021,Mar,6,21:37,True,6,2,2,2,1447,6218
2021,Mar,6,21:38,True,7,0,2,2,1379,7054
2021,Mar,6,21:38,True,3,2,7,5,2802,44887
2021,Mar,6,21:40,True,1,7,2,2,1388,7582
2021,Mar,6,21:41,True,8,10,2,2,1465,8887
2021,Mar,6,21:42,True,2,0,1,1,1078,2111
2021,Mar,6,21:43,True,4,0,1,1,1005,1835
2021,Mar,6,21:43,False,2,2,2,4,1263,8589
2021,Mar,6,21:44,True,8,3,6,10,1798,17818
2021,Mar,6,21:45,True,8,5,1,1,942,1633
2021,Mar,6,21:46,True,1,3,2,2,1252,5775
